,date,ticker,shares,price_per_share
14,02/06/2023,RBLX,6539183.385338089,67.07619611857906
15,02/06/2023,DNA,106935280.0492348,3.219261196929094
16,02/06/2023,BEAM,5799337.222717462,56.13070804902009
17,02/06/2023,PACB,13671936.727813559,21.97352129801347
18,02/06/2023,HOOD,17995718.657115586,16.476013715565315
19,02/06/2023,PD,7171167.279994246,37.82219180597209
20,02/06/2023,TXG,2057737.9563796334,96.94103460701365
21,02/06/2023,VCYT,4334814.647907394,43.781952278235714
22,02/06/2023,PLTR,4770370.3322394835,27.40499275334512
23,02/06/2023,TWST,3560984.365853531,30.723308140948962
24,02/06/2023,META,142949.08889540276,465.2740426310398
25,02/06/2023,TER,349824.44530537253,181.74793085637128
26,02/06/2023,CERS,12779794.17989508,4.407911485025992
27,02/06/2023,VERV,1637542.1434266227,32.75391904978113
28,02/06/2023,TWOU,5739075.53647324,7.313501078151742
29,02/06/2023,NVTA,18148285.014159385,2.0966470359486924
0,02/05/2023,TSLA,3616169.099912472,428.3555587266049
1,02/05/2023,ROKU,8731205.726971203,120.10360038543935
2,02/05/2023,ZM,8013619.674176266,117.07380921195283
3,02/05/2023,PATH,27726022.808736097,31.385958288877827
4,02/05/2023,SQ,6962463.985745706,110.79661755417727
5,02/05/2023,COIN,7824774.192268701,90.8100393158199
6,02/05/2023,EXAS,4087755.8429649402,156.32718104524278
7,02/05/2023,SHOP,5660859.938743374,110.6459649543907
8,02/05/2023,U,8224367.062197305,69.75215370120209
9,02/05/2023,TWLO,4427448.180794299,113.94358297194212
10,02/05/2023,DKNG UW,12109705.529029263,41.5633783633513
11,02/05/2023,NTLA,6486815.525071126,76.28043302528867
12,02/05/2023,CRSP,4861810.960275372,98.6607136824779
13,02/05/2023,TDOC,11363925.589844,42.18272794025183
14,02/05/2023,RBLX,6578865.503740839,68.01127921477904
15,02/05/2023,DNA,107584201.81733498,3.264139662043294
16,02/05/2023,BEAM,5834529.688315741,56.91320436383179
17,02/05/2023,PACB,13754902.960760083,22.279845590664756
18,02/05/2023,HOOD,18104923.155049592,16.705699398560043
19,02/05/2023,PD,7214684.504137049,38.349456234570205
20,02/05/2023,TXG,2070225.050931833,98.29245177188844
21,02/05/2023,VCYT,4361119.863402331,44.39229940378884
22,02/05/2023,PLTR,4799318.656394657,27.787035071753184
23,02/05/2023,TWST,3582593.700675517,31.151609800320895
24,02/05/2023,META,143816.55541787884,471.7602466429039
25,02/05/2023,TER,351947.30595031317,184.28160789453656
26,02/05/2023,CERS,12857346.570755756,4.469360460336205
27,02/05/2023,VERV,1647479.338546528,33.210528664071255
28,02/05/2023,TWOU,5773902.312469656,7.415455745052208
29,02/05/2023,NVTA,18258415.33966049,2.125875574766659
0,02/04/2023,TSLA,3597461.8044937584,427.62659952955994
1,02/04/2023,ROKU,8686037.140994411,119.89921264652581
2,02/04/2023,ZM,7972163.330051855,116.87457745641815
3,02/04/2023,PATH,27582589.555163532,31.332546858848158
4,02/04/2023,SQ,6926445.517851975,110.60806808464854
5,02/04/2023,COIN,7784294.790350511,90.65550224493406
6,02/04/2023,EXAS,4066608.9181278883,156.061149394551
7,02/04/2023,SHOP,5631574.975493011,110.4576718597261
8,02/04/2023,U,8181820.472142048,69.63345213910415
9,02/04/2023,TWLO,4404543.947396814,113.7496781163624
10,02/04/2023,DKNG UW,12047059.16695215,41.49264738694401
11,02/04/2023,NTLA,6453257.698818714,76.15062188574456
12,02/04/2023,CRSP,4836659.665800229,98.49281663256063
13,02/04/2023,TDOC,11305137.323241467,42.11094297829195
14,02/04/2023,RBLX,6544831.481244091,67.89554020666674
15,02/04/2023,DNA,107027643.3738064,3.2585848733202085
16,02/04/2023,BEAM,5804346.290500849,56.816351637377984
17,02/04/2023,PACB,13683745.604443723,22.241930596867693
18,02/04/2023,HOOD,18011262.118566863,16.67727027473625
19,02/04/2023,PD,7177361.240030021,38.28419458859795
20,02/04/2023,TXG,2059515.288600215,98.12518141608352
21,02/04/2023,VCYT,4338558.762030423,44.31675427715487
22,02/04/2023,PLTR,4774490.649342693,27.739748152366914
23,02/04/2023,TWST,3564060.0987138767,31.098597175635444
24,02/04/2023,META,143072.5584658643,470.9574229988899
25,02/04/2023,TER,350126.59955016384,183.96800446349835
26,02/04/2023,CERS,12790832.485281784,4.461754672699979
27,02/04/2023,VERV,1638956.5394652674,33.15401224957586
28,02/04/2023,TWOU,5744032.554365484,7.402836404517198
29,02/04/2023,NVTA,18163960.251914494,2.122257840572649
0,02/03/2023,TSLA,3593782.012309634,436.33067781648435
1,02/03/2023,ROKU,8677152.317938745,122.3396878989167
2,02/03/2023,ZM,7964008.71829869,119.25348810662328
3,02/03/2023,PATH,27554375.719137195,31.97030171574473
4,02/03/2023,SQ,6919360.5558800325,112.85942776347436
5,02/03/2023,COIN,7776332.346637371,92.50073963088813
6,02/03/2023,EXAS,4062449.2420768114,159.23767878578144
7,02/03/2023,SHOP,5625814.518063486,112.70597031523882
8,02/03/2023,U,8173451.405099366,71.05079853307109
9,02/03/2023,TWLO,4400038.602441653,116.06498334883972
10,02/03/2023,DKNG UW,12034736.402577318,42.33720488543691
11,02/03/2023,NTLA,6446656.753893437,77.70062128994599
12,02/03/2023,CRSP,4831712.315862211,100.49757776671977
13,02/03/2023,TDOC,11293573.460100362,42.96808550596094
14,02/03/2023,RBLX,6538136.866807599,69.27751246457115
15,02/03/2023,DNA,106918166.32944134,3.324911378437452
16,02/03/2023,BEAM,5798409.107766328,57.972813777883765
17,02/03/2023,PACB,13669748.69694025,22.69465151128334
18,02/03/2023,HOOD,17992838.65636712,17.016725926567066
19,02/03/2023,PD,7170019.619957584,39.06344598974464
20,02/03/2023,TXG,2057408.6398923374,100.12245955992175
21,02/03/2023,VCYT,4334120.91237683,45.21879474674938
22,02/03/2023,PLTR,4769606.891201695,28.30437378567268
23,02/03/2023,TWST,3560414.4726564675,31.731590129600523
24,02/03/2023,META,142926.21159381478,480.54347373591185
25,02/03/2023,TER,349768.46006335417,187.71256084727133
26,02/03/2023,CERS,12777748.92582634,4.552570964322051
27,02/03/2023,VERV,1637280.0742818122,33.82884192215335
28,02/03/2023,TWOU,5738157.065688299,7.553516618706628
29,02/03/2023,NVTA,18145380.59697994,2.165455102879777
0,02/02/2023,TSLA,3567192.3615628444,453.65407101519975
1,02/02/2023,ROKU,8612951.860364968,127.19687219750142
2,02/02/2023,ZM,7905084.66290562,123.98814273858169
3,02/02/2023,PATH,27350506.585058354,33.23960074847593
4,02/02/2023,SQ,6868165.636449256,117.34022258888652
5,02/02/2023,COIN,7718796.869950189,96.17324483225707
6,02/02/2023,EXAS,4032392.0193088776,165.559803408009
7,02/02/2023,SHOP,5584190.278560603,117.18067250529387
8,02/02/2023,U,8112977.726530926,73.8716887034129
9,02/02/2023,TWLO,4367483.62573172,120.67304655726707
10,02/02/2023,DKNG UW,11945693.87393253,44.018095284515084
11,02/02/2023,NTLA,6398959.272247827,80.7855256590959
12,02/02/2023,CRSP,4795963.474516886,104.48757696614254
13,02/02/2023,TDOC,11210014.642966015,44.67402340595167
14,02/02/2023,RBLX,6489762.54270345,72.02799884856414
15,02/02/2023,DNA,106127100.90269889,3.456918477841497
16,02/02/2023,BEAM,5755507.876546846,60.274476023903006
17,02/02/2023,PACB,13568609.050071565,23.595684584651462
18,02/02/2023,HOOD,17859713.359903,17.692331491722125
19,02/02/2023,PD,7116970.125889974,40.61436016787114
20,02/02/2023,TXG,2042186.2983616646,104.09756565069381
21,02/02/2023,VCYT,4302053.647039166,47.01409129864439
22,02/02/2023,PLTR,4734317.555064407,29.42812652931737
23,02/02/2023,TWST,3534071.7014428875,32.991411729553995
24,02/02/2023,META,141868.73007829042,499.62222287695903
25,02/02/2023,TER,347180.59547850414,195.1652078079848
26,02/02/2023,CERS,12683209.00100504,4.733319146582974
27,02/02/2023,VERV,1625166.177222749,35.17192953865399
28,02/02/2023,TWOU,5695701.626881976,7.853409670173253
29,02/02/2023,NVTA,18011126.67420759,2.2514289573634367
0,02/01/2023,TSLA,3589731.578212604,459.120713522548
1,02/01/2023,ROKU,8667372.583527109,128.7296256164238
2,02/01/2023,ZM,7955032.744700083,125.48223018275493
3,02/01/2023,PATH,27523320.084000483,33.64014606700965
4,02/01/2023,SQ,6911561.97103844,118.75420096935302
5,02/01/2023,COIN,7767567.896935421,97.3321559538813
6,02/01/2023,EXAS,4057870.5884825755,167.55483953056176
7,02/01/2023,SHOP,5619473.846628914,118.59272826823141
8,02/01/2023,U,8164239.375502624,74.76186061932223
9,02/01/2023,TWLO,4395079.462927199,122.1271862816719
10,02/01/2023,DKNG UW,12021172.445023187,44.548524098338675
11,02/01/2023,NTLA,6439390.9380375,81.75901100126025
12,02/01/2023,CRSP,4826266.651032187,105.74667782344267
13,02/01/2023,TDOC,11280844.843043618,45.21235631406099
14,02/01/2023,RBLX,6530767.946710147,72.89595385080547
15,02/01/2023,DNA,106797662.36314361,3.498575190969004
16,02/01/2023,BEAM,5791873.910617981,61.00079820151082
17,02/01/2023,PACB,13654341.97053607,23.880018354767934
18,02/01/2023,HOOD,17972559.516745828,17.905528413267007
19,02/01/2023,PD,7161938.525487864,41.10377314107688
20,02/01/2023,TXG,2055089.8019444596,105.35196677625648
21,02/01/2023,VCYT,4329236.066533646,47.58062259717848
22,02/01/2023,PLTR,4764231.223363362,29.78274265132589
23,02/01/2023,TWST,3556401.6460214043,33.38896630970933
24,02/01/2023,META,142765.12413808817,505.6427928568182
25,02/01/2023,TER,349374.24747843563,197.51699629424493
26,02/01/2023,CERS,12763347.543172862,4.790356799942176
27,02/01/2023,VERV,1635434.749491231,35.595759891705136
28,02/01/2023,TWOU,5731689.776644788,7.948045177432153
29,02/01/2023,NVTA,18124929.532329425,2.2785592269387873
0,01/31/2023,TSLA,3582541.312322975,470.3027966654676
1,01/31/2023,ROKU,8650011.755263992,131.86489121042334
2,01/31/2023,ZM,7939098.739789449,128.53840405933093
3,01/31/2023,PATH,27468190.616724867,34.459466344187234
4,01/31/2023,SQ,6897718.047836484,121.64651079049351
5,01/31/2023,COIN,7752009.3858663235,99.7027226225151
6,01/31/2023,EXAS,4049742.635781605,171.63570996712787
7,01/31/2023,SHOP,5608217.988011988,121.48110535204144
8,01/31/2023,U,8147886.327755898,76.58271800332169
9,01/31/2023,TWLO,4386276.07770021,125.10164661593738
10,01/31/2023,DKNG UW,11997093.924303308,45.63352263072904
11,01/31/2023,NTLA,6426492.777826087,83.75028700291264
12,01/31/2023,CRSP,4816599.593838889,108.32218380407448
13,01/31/2023,TDOC,11258249.205427304,46.31352276658766
14,01/31/2023,RBLX,6517686.757496637,74.67136627009748
15,01/31/2023,DNA,106583745.64763138,3.583784499795472
16,01/31/2023,BEAM,5780272.7330621695,62.48649897079283
17,01/31/2023,PACB,13626992.195998065,24.461626508860395
18,01/31/2023,HOOD,17936560.31211813,18.34162528613273
19,01/31/2023,PD,7147593.095708105,42.10487327708426
20,01/31/2023,TXG,2050973.437870686,107.91785939896941
21,01/31/2023,VCYT,4320564.566244801,48.739469197218455
22,01/31/2023,PLTR,4754688.423711275,30.50811420338711
23,01/31/2023,TWST,3549278.1402973523,34.20216899548399
24,01/31/2023,META,142479.16426060066,517.9579413217226
25,01/31/2023,TER,348674.447596571,202.3276079910172
26,01/31/2023,CERS,12737782.438797329,4.907028007412263
27,01/31/2023,VERV,1632158.9584083124,36.46270998766264
28,01/31/2023,TWOU,5720209.148471619,8.14162324825331
29,01/31/2023,NVTA,18088625.12913694,2.3340545203796155
0,01/30/2023,TSLA,3591902.201100194,465.2289844859078
1,01/30/2023,ROKU,8672613.531741526,130.44228072240685
2,01/30/2023,ZM,7959842.958436389,127.15168102752783
3,01/30/2023,PATH,27539962.762489147,34.08770402153484
4,01/30/2023,SQ,6915741.223519152,120.33414022322088
5,01/30/2023,COIN,7772264.755263305,98.62709030230751
6,01/30/2023,EXAS,4060324.283579919,169.78403619046082
7,01/30/2023,SHOP,5622871.805022722,120.17051924391754
8,01/30/2023,U,8169176.091371795,75.75651341745902
9,01/30/2023,TWLO,4397737.059983455,123.75200067978014
10,01/30/2023,DKNG UW,12028441.35398652,45.1412101789179
11,01/30/2023,NTLA,6443284.680242928,82.84675585393828
12,01/30/2023,CRSP,4829184.976435102,107.15356133489412
13,01/30/2023,TDOC,11287666.094012987,45.81387420494285
14,01/30/2023,RBLX,6534716.942357818,73.8657821010646
15,01/30/2023,DNA,106862240.2975144,3.5451212182396237
16,01/30/2023,BEAM,5795376.115113918,61.812369959049825
17,01/30/2023,PACB,13662598.417167375,24.197724828086884
18,01/30/2023,HOOD,17983427.083912242,18.143748593862284
19,01/30/2023,PD,7166269.174547334,41.65062928711272
20,01/30/2023,TXG,2056332.4644842516,106.7535989410415
21,01/30/2023,VCYT,4331853.849698502,48.213648568058915
22,01/30/2023,PLTR,4767112.03746043,30.178980627065524
23,01/30/2023,TWST,3558552.1151141822,33.83318249817407
24,01/30/2023,META,142851.45071690108,512.3700066340893
25,01/30/2023,TER,349585.5055408807,200.1448179056411
26,01/30/2023,CERS,12771065.227265907,4.854089052666563
27,01/30/2023,VERV,1636423.6568847396,36.069335881986724
28,01/30/2023,TWOU,5735155.589266896,8.053788203487972
29,01/30/2023,NVTA,18135889.23391759,2.308873819058627
0,01/29/2023,TSLA,3595299.665019501,458.0117678493788
1,01/29/2023,ROKU,8680816.675900396,128.41869614377865
2,01/29/2023,ZM,7967371.916002761,125.1791443664929
3,01/29/2023,PATH,27566011.9210091,33.5588927204996
4,01/29/2023,SQ,6922282.599081932,118.46736582239302
5,01/29/2023,COIN,7779616.288684572,97.09706293797888
6,01/29/2023,EXAS,4064164.8127708095,167.15013286226448
7,01/29/2023,SHOP,5628190.297289745,118.30628313733463
8,01/29/2023,U,8176903.050366503,74.5812831820383
9,01/29/2023,TWLO,4401896.736987834,121.8322041325018
10,01/29/2023,DKNG UW,12039818.666958226,44.4409230000003
11,01/29/2023,NTLA,6449379.174468367,81.56153286790223
12,01/29/2023,CRSP,4833752.746045331,105.49126063713321
13,01/29/2023,TDOC,11298342.731666386,45.103151816351485
14,01/29/2023,RBLX,6540897.919397712,72.71988326580797
15,01/29/2023,DNA,106963317.82842153,3.4901248429319587
16,01/29/2023,BEAM,5800857.773618952,60.85345879983925
17,01/29/2023,PACB,13675521.426360691,23.822339312525333
18,01/29/2023,HOOD,18000437.0249525,17.862279965364593
19,01/29/2023,PD,7173047.5163822295,41.00449238542113
20,01/29/2023,TXG,2058277.4827400509,105.09750296254607
21,01/29/2023,VCYT,4335951.209908797,47.46569786387467
22,01/29/2023,PLTR,4771621.094288761,29.710806355215656
23,01/29/2023,TWST,3561918.0342676523,33.30831965485322
24,01/29/2023,META,142986.56927594278,504.4214792223154
25,01/29/2023,TER,349916.1671444801,197.03991997865606
26,01/29/2023,CERS,12783144.964099351,4.778786323399144
27,01/29/2023,VERV,1637971.497003901,35.50978301731797
28,01/29/2023,TWOU,5740580.287127595,7.928847720096712
29,01/29/2023,NVTA,18153043.383965973,2.273055666935173
0,01/28/2023,TSLA,3575603.8625490763,450.9339835390506
1,01/28/2023,ROKU,8633261.349095786,126.43420601378234
2,01/28/2023,ZM,7923724.988601189,123.24471593873066
3,01/28/2023,PATH,27414999.550336342,33.04029773879325
4,01/28/2023,SQ,6884360.889233237,116.63665639097205
5,01/28/2023,COIN,7736997.925823628,95.5965947909085
6,01/28/2023,EXAS,4041900.469094981,164.5671149773815
7,01/28/2023,SHOP,5597357.895351205,116.47806296182584
8,01/28/2023,U,8132108.2676487295,73.42875769469411
9,01/28/2023,TWLO,4377782.227293286,119.94949691091507
10,01/28/2023,DKNG UW,11973862.025693705,43.75416495222598
11,01/28/2023,NTLA,6414048.128349152,80.30113962436312
12,01/28/2023,CRSP,4807272.438936781,103.86107459863868
13,01/28/2023,TDOC,11236448.050438235,44.40616016093815
14,01/28/2023,RBLX,6505065.514479394,71.59612251344909
15,01/28/2023,DNA,106377350.43326187,3.4361909648344984
16,01/28/2023,BEAM,5769079.463182176,59.91307323301174
17,01/28/2023,PACB,13600604.063751306,23.454206021511386
18,01/28/2023,HOOD,17901826.871402793,17.586249143101693
19,01/28/2023,PD,7133752.06394242,40.37083846377353
20,01/28/2023,TXG,2047001.8088028266,103.4734017718369
21,01/28/2023,VCYT,4312197.963584809,46.7321971217492
22,01/28/2023,PLTR,4745481.157345197,29.251676931411634
23,01/28/2023,TWST,3542405.103342491,32.79359684901028
24,01/28/2023,META,142203.25898562587,496.626512625286
25,01/28/2023,TER,347999.25329823233,193.99500683006661
26,01/28/2023,CERS,12713116.226129789,4.70493839800416
27,01/28/2023,VERV,1628998.347040614,34.961040380675094
28,01/28/2023,TWOU,5709132.189351226,7.806321012418892
29,01/28/2023,NVTA,18053597.2209086,2.237929500174263
0,01/27/2023,TSLA,3558802.7895107903,437.0940727050553
1,01/27/2023,ROKU,8592695.318836113,122.55373081902202
2,01/27/2023,ZM,7886492.932874,119.46213147710647
3,01/27/2023,PATH,27286181.754099425,32.02623627674787
4,01/27/2023,SQ,6852012.604980219,113.05688422175692
5,01/27/2023,COIN,7700643.264556381,92.66257696072387
6,01/27/2023,EXAS,4022908.35822218,159.51627764722588
7,01/27/2023,SHOP,5571056.989983522,112.90315828762853
8,01/27/2023,U,8093897.059077484,71.17510750144446
9,01/27/2023,TWLO,4357211.872809433,116.26804817910553
10,01/27/2023,DKNG UW,11917599.157049017,42.41127716008802
11,01/27/2023,NTLA,6383909.7530654175,77.83656464700803
12,01/27/2023,CRSP,4784683.992770393,100.67340619474777
13,01/27/2023,TDOC,11183650.147861931,43.04326155594916
14,01/27/2023,RBLX,6474499.466049832,69.39871892929422
15,01/27/2023,DNA,105877503.77715762,3.330728572781779
16,01/27/2023,BEAM,5741971.671281678,58.074241781836115
17,01/27/2023,PACB,13536697.447967254,22.734357591654106
18,01/27/2023,HOOD,17817709.63908423,17.046498028903674
19,01/27/2023,PD,7100231.938651507,39.131790565349014
20,01/27/2023,TXG,2037383.3420427304,100.29763168910065
21,01/27/2023,VCYT,4291935.776908993,45.29790858983222
22,01/27/2023,PLTR,4723183.05649531,28.353894517014126
23,01/27/2023,TWST,3525760.0248717386,31.787107045881505
24,01/27/2023,META,141535.07329382596,481.3842223933794
25,01/27/2023,TER,346364.0719144186,188.04097875771592
26,01/27/2023,CERS,12653379.744553456,4.560536045808898
27,01/27/2023,VERV,1621343.9979404414,33.88802814563614
28,01/27/2023,TWOU,5682306.078130354,7.566732090986304
29,01/27/2023,NVTA,17968766.84898478,2.1692437371450564
0,01/26/2023,TSLA,3568353.0115677835,447.3860153790951
1,01/26/2023,ROKU,8615754.238707943,125.4394161916768
2,01/26/2023,ZM,7907656.723961791,122.27502116300856
3,01/26/2023,PATH,27359405.56284971,32.78033524172734
4,01/26/2023,SQ,6870400.317305204,115.7189541146631
5,01/26/2023,COIN,7721308.318932241,94.84443663273113
6,01/26/2023,EXAS,4033704.030364844,163.27229377199563
7,01/26/2023,SHOP,5586007.19500846,115.56160850550282
8,01/26/2023,U,8115617.429323473,72.85101704121483
9,01/26/2023,TWLO,4368904.6648510005,119.005729061567
10,01/26/2023,DKNG UW,11949580.61965535,43.40990528277817
11,01/26/2023,NTLA,6401041.28839895,79.66932677149414
12,01/26/2023,CRSP,4797523.9272388555,103.04389115452857
13,01/26/2023,TDOC,11213662.022258177,44.05677056488157
14,01/26/2023,RBLX,6491874.103326983,71.0328011131404
15,01/26/2023,DNA,106161631.25814429,3.409154865139644
16,01/26/2023,BEAM,5757380.534247429,59.44167457166555
17,01/26/2023,PACB,13573023.840350518,23.269667310260868
18,01/26/2023,HOOD,17865524.337921105,17.44787977133008
19,01/26/2023,PD,7119285.759748348,40.05319895402526
20,01/26/2023,TXG,2042850.76029616,102.65926855435903
21,01/26/2023,VCYT,4303453.397341529,46.36450616589918
22,01/26/2023,PLTR,4735857.9501809925,29.021523467342618
23,01/26/2023,TWST,3535221.5750471065,32.5355754052558
24,01/26/2023,META,141914.8896137392,492.7190336627215
25,01/26/2023,TER,347293.5569111981,192.4686456939607
26,01/26/2023,CERS,12687335.71050024,4.667919738421975
27,01/26/2023,VERV,1625694.9541824514,34.68596539711309
28,01/26/2023,TWOU,5697554.825546731,7.7449005397787865
29,01/26/2023,NVTA,18016986.91726278,2.2203213737063323
0,01/25/2023,TSLA,3579119.146253041,449.48972492924463
1,01/25/2023,ROKU,8641748.967998544,126.02926050673436
2,01/25/2023,ZM,7931515.040966573,122.84998578175596
3,01/25/2023,PATH,27441952.06098018,32.93447574217792
4,01/25/2023,SQ,6891129.111490633,116.26309063332039
5,01/25/2023,COIN,7744604.401197235,95.29041648070148
6,01/25/2023,EXAS,4045874.1830180683,164.04003677663988
7,01/25/2023,SHOP,5602860.826254954,116.10500514975794
8,01/25/2023,U,8140103.187883479,73.1935788894162
9,01/25/2023,TWLO,4382086.156675479,119.56532073440279
10,01/25/2023,DKNG UW,11985633.889599914,43.614028409508194
11,01/25/2023,NTLA,6420353.971985297,80.04394984378924
12,01/25/2023,CRSP,4811998.613064209,103.52842667967829
13,01/25/2023,TDOC,11247494.940485498,44.26393539748715
14,01/25/2023,RBLX,6511460.840045457,71.36681330158345
15,01/25/2023,DNA,106481933.20608123,3.4251854771865045
16,01/25/2023,BEAM,5774751.218724286,59.72118267914927
17,01/25/2023,PACB,13613975.22668413,23.379086513514054
18,01/25/2023,HOOD,17919426.695849616,17.529923621703244
19,01/25/2023,PD,7140765.470164838,40.24153809350915
20,01/25/2023,TXG,2049014.2778505976,103.1419954976368
21,01/25/2023,VCYT,4316437.415104713,46.58252248973648
22,01/25/2023,PLTR,4750146.582605141,29.157989190408202
23,01/25/2023,TWST,3545887.7483477304,32.688564989969684
24,01/25/2023,META,142343.06328671155,495.0359092489608
25,01/25/2023,TER,348341.3818312402,193.3736765043396
26,01/25/2023,CERS,12725614.873075668,4.689869345686137
27,01/25/2023,VERV,1630599.864312456,34.84906659865653
28,01/25/2023,TWOU,5714745.008925344,7.7813188020185775
29,01/25/2023,NVTA,18071346.255350955,2.2307618236035185
0,01/24/2023,TSLA,3602748.6548205023,447.3493823770149
1,01/24/2023,ROKU,8698802.190574536,125.42914492204314
2,01/24/2023,ZM,7983879.266619601,122.26500900136148
3,01/24/2023,PATH,27623125.085636716,32.77765111203213
4,01/24/2023,SQ,6936624.661575888,115.70947877895506
5,01/24/2023,COIN,7795734.634243897,94.836670550813
6,01/24/2023,EXAS,4072585.2297208807,163.25892465880972
7,01/24/2023,SHOP,5639851.17010391,115.55214605361732
8,01/24/2023,U,8193844.522038134,72.8450518313802
9,01/24/2023,TWLO,4411016.890230667,118.9959845971215
10,01/24/2023,DKNG UW,12064763.593615845,43.406350779293795
11,01/24/2023,NTLA,6462741.443032743,79.66280326268291
12,01/24/2023,CRSP,4843767.648351299,103.03545368230267
13,01/24/2023,TDOC,11321751.417344313,44.05316309457121
14,01/24/2023,RBLX,6554449.802809555,71.02698478303286
15,01/24/2023,DNA,107184931.80717754,3.4088757156513423
16,01/24/2023,BEAM,5812876.390818838,59.43680734981824
17,01/24/2023,PACB,13703855.314803833,23.267761936061227
18,01/24/2023,HOOD,18037731.571806833,17.44645109856431
19,01/24/2023,PD,7187909.130926212,40.04991930542168
20,01/24/2023,TXG,2062541.9639808591,102.65086257592155
21,01/24/2023,VCYT,4344934.7326606,46.360709732858275
22,01/24/2023,PLTR,4781507.267953622,29.019147117852462
23,01/24/2023,TWST,3569297.861703849,32.532911317062315
24,01/24/2023,META,143282.81871144313,492.6786886882148
25,01/24/2023,TER,350641.1475920419,192.4528859159263
26,01/24/2023,CERS,12809629.965443954,4.6675375183533765
27,01/24/2023,VERV,1641365.159316454,34.6831252300116
28,01/24/2023,TWOU,5752474.017273844,7.744266369402799
29,01/24/2023,NVTA,18190654.111199625,2.220139568654977
0,01/23/2023,TSLA,3586731.450292546,457.5889265738491
1,01/23/2023,ROKU,8660128.80334053,128.30013865444977
2,01/23/2023,ZM,7948384.3044692855,125.0635776653966
3,01/23/2023,PATH,27500317.39445738,33.52791079820111
4,01/23/2023,SQ,6905785.614341919,118.35799550575638
5,01/23/2023,COIN,7761076.130960498,97.00742190946191
6,01/23/2023,EXAS,4054479.2121127155,166.99581810368016
7,01/23/2023,SHOP,5614777.356093066,118.19706153392502
8,01/23/2023,U,8157416.090261702,74.51242895792214
9,01/23/2023,TWLO,4391406.263324302,121.71972736178937
10,01/23/2023,DKNG UW,12011125.717489842,44.39989467303117
11,01/23/2023,NTLA,6434009.199564732,81.486234403948
12,01/23/2023,CRSP,4822233.0855652625,105.39386999711866
13,01/23/2023,TDOC,11271416.846315151,45.06151211278232
14,01/23/2023,RBLX,6525309.839654103,72.65274750564862
15,01/23/2023,DNA,106708405.92664643,3.486902723012916
16,01/23/2023,BEAM,5787033.336260231,60.79727824740465
17,01/23/2023,PACB,13642930.317134332,23.800346278616377
18,01/23/2023,HOOD,17957538.901296932,17.84578932085585
19,01/23/2023,PD,7155952.915905671,40.96663660729535
20,01/23/2023,TXG,2053372.255058653,105.00047584375315
21,01/23/2023,VCYT,4325617.895728185,47.42187703297568
22,01/23/2023,PLTR,4760249.504173668,29.683377026674066
23,01/23/2023,TWST,3553429.3736827336,33.277569064241234
24,01/23/2023,META,142645.80779768634,503.9557920137083
25,01/23/2023,TER,349082.25700182974,196.85801065461123
26,01/23/2023,CERS,12752680.540784692,4.774374497663839
27,01/23/2023,VERV,1634067.9304557461,35.4770000126032
28,01/23/2023,TWOU,5726899.501340531,7.921527724588323
29,01/23/2023,NVTA,18109781.573226,2.2709571580648222
0,01/22/2023,TSLA,3622287.493398053,473.70891934021535
1,01/22/2023,ROKU,8745978.529560123,132.81990997522655
2,01/22/2023,ZM,8027178.35383303,129.46933106156564
3,01/22/2023,PATH,27772933.977060102,34.70903570781177
4,01/22/2023,SQ,6974244.1578330705,122.52752392000328
5,01/22/2023,COIN,7838013.353967547,100.42480998126875
6,01/22/2023,EXAS,4094672.1397500783,172.87876505346892
7,01/22/2023,SHOP,5670437.856040668,122.36092054860579
8,01/22/2023,U,8238282.316840011,77.13736095704087
9,01/22/2023,TWLO,4434939.221550047,126.0076832336399
10,01/22/2023,DKNG UW,12130194.599472044,45.96401901999825
11,01/22/2023,NTLA,6497790.921617632,84.35684038426575
12,01/22/2023,CRSP,4870036.92307899,109.10669677964944
13,01/22/2023,TDOC,11383152.834582416,46.64894399129904
14,01/22/2023,RBLX,6589996.644660541,75.21216644311427
15,01/22/2023,DNA,107766229.38887924,3.6097397136124245
16,01/22/2023,BEAM,5844401.446922738,62.93905141683197
17,01/22/2023,PACB,13778175.630357292,24.638787481118662
18,01/22/2023,HOOD,18135555.860774413,18.474462739411283
19,01/22/2023,PD,7226891.421858819,42.409813763518294
20,01/22/2023,TXG,2073727.7774679381,108.69944409401117
21,01/22/2023,VCYT,4368498.679664746,49.09246010512899
22,01/22/2023,PLTR,4807438.885065165,30.729066279982703
23,01/22/2023,TWST,3588655.286114157,34.449874907860135
24,01/22/2023,META,144059.88648218353,521.7092017884055
25,01/22/2023,TER,352542.78476905706,203.7929461905599
26,01/22/2023,CERS,12879100.615803668,4.942566684792396
27,01/22/2023,VERV,1650266.798583404,36.72678765029256
28,01/22/2023,TWOU,5783671.492316873,8.200588169899001
29,01/22/2023,NVTA,18289307.74717371,2.350958685275784
0,01/21/2023,TSLA,3612948.1219929117,459.3209452379929
1,01/21/2023,ROKU,8723428.706571797,128.78576717790548
2,01/21/2023,ZM,8006481.818806919,125.53695549021184
3,01/21/2023,PATH,27701326.810071018,33.65481720676968
4,01/21/2023,SQ,6956262.411055971,118.80599204885789
5,01/21/2023,COIN,7817804.54449989,97.37460445158696
6,01/21/2023,EXAS,4084114.8154170127,167.62791354347848
